area,PIB_par_hbt,government,name,car_code,memberships,nombre_appartenances,population,religion_principale,langue_principale,PIB_national,Soldats_2017,DepensesMilitairesPIB_2018,MortsGuerre_2018,Exportations_2018,Importations_2018
1759540.0,32900.0,Jamahiriya in theory,Libya,LAR,AfDB\ABEDA\AFESD\AL\AMU\AMF\CAEU\CCC\ECA\FAO\G-77\IAEA\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ISO\ICRM\ITU\Intelsat\IDB\NAM\OAU\OAPEC\OPEC\OIC\UN\UNESCO\UNIDO\UNITAR\UPU\WFTU\WHO\WIPO\WMO\WToO\WTrO,43,5445436,Muslim,,1.791548444E11,0,0.0,44,194.9958351,343.86388
1240000.0,5400.0,republic,Mali,RMM,ACP\AfDB\ACCT\CCC\ECA\ECOWAS\FAO\FZ\G-77\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMF\IOC\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\UN\UNAVEM-III\UNAMIR\UNESCO\UNIDO\UNMIH\UPU\WADB\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,42,9653261,Muslim,Bambara,5.21276094E10,18000,2.8650192995004,517,630.6744994,591.7725562
1030700.0,2800.0,republic,Mauritania,RIM,ACP\AfDB\ACCT\ABEDA\AFESD\AL\AMU\AMF\CAEU\CCC\ECA\ECOWAS\FAO\G-77\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\UN\UNESCO\UNIDO\UPU\WHO\WIPO\WMO\WToO\WTrO,40,2336048,Muslim,,6.5409344E9,21000,3.01925207389013,0,531.706861,568.2690327
446550.0,87400.0,constitutional monarchy,Morocco,MA,AfDB\ACCT\ABEDA\AFESD\AL\AMU\AMF\CCC\ECA\EBRD\FAO\G-77\IAEA\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\IDB\NAM\OAS\OIC\UN\UNAVEM-III\UNESCO\UNIDO\UNHCR\UPU\WHO\WIPO\WMO\WToO\WTrO,45,29779156,Muslim,,2.6026982344E12,246000,3.10442662748775,0,384.9529047,442.5168424
1267000.0,5500.0,republic,Niger,RN,ACP\AfDB\ACCT\Entente\CCC\ECA\ECOWAS\FAO\FZ\G-77\IAEA\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMF\IOC\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\UN\UNAMIR\UNESCO\UNIDO\UPU\WADB\WCL\WFTU\WHO\WIPO\WMO\WToO,39,9113001,Muslim,,5.01215055E10,10000,2.45284928450267,74,456.7116408,561.0979286
163610.0,37100.0,republic,Tunisia,TN,AfDB\ACCT\ABEDA\AFESD\AL\AMU\AMF\BSEC\CCC\ECA\FAO\G-77\IAEA\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\ISO\ICRM\ITU\Intelsat\IDB\NAM\OAU\OAS\OIC\UN\UNAMIR\UNCRO\UNESCO\UNIDO\UNITAR\MINURSO\UNHCR\UPU\WFTU\WHO\WIPO\WMO\WToO\WTrO,50,9019687,Muslim,,3.346303877E11,48000,2.08983075733882,0,265.5336201,265.0459796
266000.0,0.0,legal status of territory and question of sovereignty unresolved,Western Sahara,WSA,OAU\WFTU,1,222631,Muslim,,0.0,0,0.0,0,0.0,0.0
1246700.0,7400.0,transitional government nominally a multiparty democracy with a strong presidential system,Angola,ANG,ACP\AfDB\CCC\ECA\CEEAC\FAO\G-77\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\NAM\OAU\OAS\SADC\UN\UNESCO\UNIDO\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO,35,10342899,Roman Catholic,,7.65374526E10,117000,1.77713755353982,0,514.5532988,519.6660314
342000.0,7700.0,republic,Congo,RCB,ACP\AfDB\ACCT\UDEAC\BDEAC\CCC\ECA\CEEAC\FAO\FZ\G-77\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\NAM\OAU\UN\UNAVEM-III\UNAMIR\UNESCO\UNIDO\UPU\WFTU\WHO\WIPO\WMO\WToO,37,2527841,Muslim,,1.94643757E10,0,0.0,0,0.0,0.0
825418.0,5800.0,republic,Namibia,NAM,ACP\AfDB\C\CCC\ECA\FAO\G-77\IAEA\IBRD\ICAO\Interpol\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\NAM\OAU\SACU\SADC\UN\UNESCO\UNIDO\UNHCR\UPU\WCL\WHO\WIPO\WMO\WTrO,35,1677243,Protestant,German,9.7280094E9,16000,3.3496331905388,0,408.572596,537.4098157
2345410.0,16500.0,republic with a strong presidential system,Zaire,ZRE,ACP\AfDB\ACCT\CCC\ECA\CEEAC\CEPGL\FAO\G-19\G-24\G-77\IAEA\IBRD\ICC\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\NAM\OAU\PCA\UN\UNESCO\UNIDO\UNHCR\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO,40,46498539,Muslim,,7.672258935E11,0,0.0,0,0.0,0.0
752610.0,8900.0,republic,Zambia,Z,ACP\AfDB\C\CCC\ECA\FAO\G-19\G-77\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMF\IOC\IOM\ICRM\ITU\Intelsat\NAM\OAU\SADC\UN\UNAVEM-III\UNAMIR\UNESCO\UNIDO\UPU\WCL\WHO\WIPO\WMO\WToO\WTrO,38,9159072,Christian,,8.15157408E10,16000,1.40095005931668,0,1013.395769,1065.628893
112620.0,7600.0,republic under multiparty democratic rule,Benin,BEN,ACP\AfDB\ACCT\Entente\ECA\ECOWAS\FAO\FZ\G-77\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\UN\UNESCO\UNIDO\UNMIH\UPU\WADB\WCL\WFTU\WHO\WIPO\WMO\WToO,39,5709529,Muslim,,4.33924204E10,12000,0.863004044861682,0,625.3632535,663.6332367
274200.0,7400.0,parliamentary,Burkina Faso,BF,ACP\AfDB\ACCT\Entente\CCC\ECA\ECOWAS\FAO\FZ\G-77\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMF\IOC\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\PCA\UN\UNESCO\UNIDO\UPU\WADB\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,41,10623323,Muslim,,7.86125902E10,11000,2.05918567597085,43,1556.65799,728.477887
923770.0,135900.0,military government,Nigeria,WAN,ACP\AfDB\C\CCC\ECA\ECOWAS\FAO\G-15\G-19\G-24\G-77\IAEA\IBRD\ICC\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\ICRM\ITU\Intelsat\NAM\OAU\OPEC\PCA\UN\UNAVEM-III\UNAMIR\UNCRO\UNESCO\UNIDO\UNIKOM\MINURSO\UNHCR\UNPREDEP\UNPROFOR\UNU\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,51,103912489,Muslim,,1.41217072551E13,215000,0.506584947663024,1173,288.6607048,493.1260255
56790.0,4100.0,republic under transition to multiparty democratic rule,Togo,RT,ACP\AfDB\ACCT\Entente\CCC\ECA\ECOWAS\FAO\FZ\G-77\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\NAM\OAU\UN\UNESCO\UNIDO\MINURSO\UNMIH\UPU\WADB\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,41,4570530,Muslim,,1.8739173E10,10000,1.97291955976058,0,314.8177554,446.7944836
600370.0,4500.0,parliamentary republic,Botswana,RB,ACP\AfDB\C\CCC\ECA\FAO\G-77\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMF\IOC\ICRM\ITU\Intelsat\NAM\OAU\SACU\SADC\UN\UNESCO\UNIDO\UPU\WCL\WFTU\WHO\WMO\WTrO,33,1477630,Christian,,6.649335E9,9000,2.78232195396813,0,246.2530927,302.1079219
1219912.0,215000.0,republic,South Africa,RSA,BIS\C\CCC\ECA\FAO\G-77\IAEA\IBRD\ICC\ICAO\Interpol\IDA\IFRCS\IFC\ILO\IMO\Inmarsat\IMF\IOC\ISO\ICRM\ITU\Intelsat\MTCR\NAM\NSG\OAU\SACU\SADC\UN\UNESCO\UPU\WFTU\WHO\WIPO\WMO\WTrO\ZC,37,41743459,Muslim,,8.974843685E12,80000,0.981709721430103,0,313.4111493,382.5724503
390580.0,18100.0,parliamentary democracy,Zimbabwe,ZW,ACP\AfDB\C\CCC\ECA\FAO\G-15\G-77\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\NAM\OAU\PCA\SADC\UN\UNAVEM-III\UNAMIR\UNESCO\UNIDO\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,41,11271314,Muslim,,2.040107834E11,51000,2.16960636324343,0,227.9170054,220.0751476
322460.0,21900.0,republic,Cote dIvoire,CI,ACP\AfDB\ACCT\Entente\CCC\ECA\ECOWAS\FAO\FZ\G-24\G-77\IAEA\IBRD\ICC\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\NAM\OAU\UN\UNESCO\UNIDO\UNITAR\UPU\WADB\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,41,14762445,Muslim,,3.232975455E11,27000,1.35765671954873,0,316.9259463,441.8603921
238540.0,25100.0,constitutional democracy,Ghana,GH,ACP\AfDB\C\CCC\ECA\ECOWAS\FAO\G-24\G-77\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\NAM\OAU\UN\UNAMIR\UNCRO\UNESCO\UNIDO\UNIFIL\UNIKOM\MINURSO\UNPREDEP\UNPROFOR\UNU\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,46,17698271,Muslim,,4.442266021E11,16000,0.413916816864508,0,889.8228751,439.8364886
27830.0,4000.0,republic,Burundi,BI,ACP\AfDB\ACCT\CCC\ECA\CEEAC\CEPGL\FAO\G-77\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMF\IOC\ISO\ICRM\ITU\Intelsat\NAM\OAU\UN\UNESCO\UNIDO\UPU\WHO\WIPO\WMO\WToO\WTrO,33,5943057,Muslim,,2.3772228E10,31000,1.88216147085139,0,360.332539,536.4616652
26340.0,3800.0,republic,Rwanda,RWA,ACP\AfDB\ACCT\CCC\ECA\CEEAC\CEPGL\FAO\G-77\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMF\IOC\IOM\ICRM\ITU\Intelsat\NAM\OAU\UN\UNESCO\UNIDO\UPU\WCL\WHO\WIPO\WMO\WToO,34,6853359,Muslim,,2.60427642E10,35000,1.23181985533241,9,2124.098843,1181.058783
945090.0,23100.0,republic,Tanzania,EAT,ACP\AfDB\C\CCC\EADB\ECA\FAO\G-6\G-77\IAEA\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ISO\ICRM\ITU\Intelsat\NAM\OAU\SADC\UN\UNAVEM-III\UNESCO\UNIDO\UNHCR\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,40,29058470,Muslim,,6.71250657E11,28000,1.2118635133876,0,542.6604879,578.7757337
475440.0,16500.0,unitary republic,Cameroon,CAM,ACP\AfDB\ACCT\UDEAC\BDEAC\CCC\ECA\CEEAC\FAO\FZ\G-19\G-77\IAEA\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\PCA\UN\UNESCO\UNIDO\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,45,14261557,Muslim,,2.353156905E11,24000,1.25032908627177,753,207.3703285,413.0084949
622980.0,2500.0,republic,Central African Republic,RCA,ACP\AfDB\ACCT\UDEAC\BDEAC\CCC\ECA\CEEAC\FAO\FZ\G-77\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMF\IOC\ICRM\ITU\Intelsat\NAM\OAU\UN\UNESCO\UNIDO\UPU\WCL\WHO\WIPO\WMO\WTrO,34,3274426,Muslim,,8.186065E9,8000,1.40860967195269,47,94.52586539,367.3913481
1284000.0,3300.0,republic,Chad,TCH,ACP\AfDB\ACCT\UDEAC\BDEAC\ECA\CEEAC\FAO\FZ\G-77\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFAD\ILO\IMF\IOC\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\UN\UNAMIR\UNESCO\UNIDO\UPU\WCL\WHO\WIPO\WMO\WToO,36,6976845,Muslim,,2.30235885E10,35000,2.1295595384847,150,1092.896175,684.5425868
28050.0,325.0,republic in transition to multiparty democracy,Equatorial Guinea,GQ,ACP\AfDB\ACCT\UDEAC\BDEAC\ECA\CEEAC\FAO\FZ\G-77\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ITU\Intelsat\NAM\OAU\OAS\UN\UNESCO\UNIDO\UPU\WHO\WTrO,31,431282,Roman Catholic,,1.4016665E8,1000,0.0,0,592.5250684,490.0221729
267670.0,6000.0,republic,Gabon,G,ACP\AfDB\ACCT\UDEAC\BDEAC\CCC\ECA\CEEAC\FAO\FZ\G-24\G-77\IAEA\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\ITU\Intelsat\IDB\NAM\OAU\OPEC\OIC\UN\UNESCO\UNIDO\UPU\WCL\WHO\WIPO\WMO\WToO\WTrO,43,1172798,Muslim,,7.036788E9,7000,1.53120762976884,0,272.5751478,322.0889416
4030.0,440.0,republic,Cape Verde,CV,ACP\AfDB\CCC\ECA\ECOWAS\FAO\G-77\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\NAM\OAU\UN\UNESCO\UNIDO\UPU\WCL\WHO\WMO\WTrO,32,449066,Roman Catholic,,1.9758904E8,0,0.0,0,0.0,0.0
1861484.0,68400.0,transitional previously ruling military junta,Sudan,SUD,ACP\AfDB\ABEDA\AFESD\AL\AMF\CAEU\CCC\ECA\FAO\G-77\IGADD\IAEA\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\PCA\UN\UNESCO\UNIDO\UNHCR\UNU\UPU\WFTU\WHO\WIPO\WMO\WToO\WTrO,44,36787012,Muslim,,2.5162316208E12,124000,2.27830187334924,246,192.8755189,505.5761577
644329.0,0.0,republic,South Sudan,SSD,Interpol\ITU\OAU\UN\UNESCO\UPU,5,8260490,,,0.0,185000,1.32920833296659,536,0.0,0.0
2170.0,370.0,independent republic,Comoros,COM,ACP\AfDB\ACCT\AL\CCC\ECA\FAO\FZ\G-77\IBRD\ICAO\IDA\IFRCS\IFC\IFAD\ILO\IMF\IOC\ITU\Intelsat\IDB\NAM\OAU\OIC\UN\UNESCO\UNIDO\UPU\WHO\WMO,29,569237,Roman Catholic,,2.1061769E8,0,0.0,0,308.934905,658.3527796
245860.0,6500.0,republic,Guinea,RG,ACP\AfDB\ACCT\CCC\ECA\ECOWAS\FAO\G-77\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\UN\UNAMIR\UNESCO\UNIDO\MINURSO\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,38,7411981,Muslim,French,4.81778765E10,13000,2.46740138641465,0,597.3078078,553.2091503
111370.0,2300.0,republic,Liberia,LB,ACP\AfDB\CCC\ECA\ECOWAS\FAO\G-77\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\IOM\ICRM\ITU\Intelsat\NAM\OAU\UN\UNESCO\UNIDO\UPU\WCL\WFTU\WHO\WIPO\WMO,35,2109789,Muslim,English,4.8525147E9,2000,0.765372759861003,0,149.0273556,164.6706587
22000.0,500.0,republic,Djibouti,DJI,ACP\AfDB\ACCT\AFESD\AL\ECA\FAO\G-77\IGADD\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\UN\UNAMIR\UNESCO\UNIDO\UNMIH\UPU\WFTU\WHO\WMO\WTrO,36,427642,Muslim,,2.13821E8,13000,0.0,0,532.6042873,389.5565412
121320.0,2000.0,transitional government,Eritrea,ER,ACP\AfDB\ECA\FAO\IGADD\IBRD\ICAO\IDA\IFAD\ILO\IMO\IMF\ITU\Intelsat\NAM\OAU\UN\UNESCO\UNIDO\UPU\WFTU\WHO\WMO,22,3427883,,,6.855766E9,202000,0.0,0,1846.990946,248.2126567
1127127.0,24200.0,federal republic,Ethiopia,ETH,ACP\AfDB\CCC\ECA\FAO\G-24\G-77\IGADD\IAEA\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ISO\ICRM\ITU\Intelsat\NAM\OAU\UN\UNESCO\UNIDO\UNHCR\UNU\UPU\WFTU\WHO\WMO\WToO\WTrO,36,57171662,Christian Orthodox,,1.3835542204E12,138000,0.641920292772261,0,582.8492927,1229.713811
637660.0,3600.0,none,Somalia,SP,ACP\AfDB\AFESD\AL\AMF\CAEU\ECA\FAO\G-77\IGADD\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\UN\UNESCO\UNIDO\UNHCR\UPU\WFTU\WHO\WIPO\WMO\WTrO,38,9639151,Muslim,,3.47009436E10,20000,0.0,2207,176.1658031,361.5265751
582650.0,36800.0,republic,Kenya,EAK,ACP\AfDB\C\CCC\EADB\ECA\FAO\G-77\IGADD\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\NAM\OAU\UN\UNAVEM-III\UNCRO\UNESCO\UNIDO\UNIKOM\MINURSO\UNOMIL\UNPREDEP\UNPROFOR\UNU\UPU\WCL\WHO\WIPO\WMO\WToO\WTrO,46,28176686,Roman Catholic,,1.0369020448E12,29000,1.22042498645365,69,349.0125949,559.5948711
11300.0,1100.0,republic under multiparty democratic rule,Gambia,WAG,ACP\AfDB\C\CCC\ECA\ECOWAS\FAO\G-77\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\UN\UNESCO\UNIDO\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO,36,1204984,Muslim,,1.3254824E9,0,0.0,0,0.0,0.0
196190.0,14500.0,republic under multiparty democratic rule,Senegal,SN,ACP\AfDB\ACCT\CCC\ECA\ECOWAS\FAO\FZ\G-15\G-77\IAEA\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\PCA\UN\UNAVEM-III\UNAMIR\UNCRO\UNESCO\UNIDO\UNIKOM\UPU\WADB\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,48,9092749,Muslim,,1.318448605E11,19000,1.85432975233273,0,393.8180443,519.8340534
36120.0,1000.0,republic,Guinea-Bissau,GNB,ACP\AfDB\ACCT\ECA\ECOWAS\FAO\G-77\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOM\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\UN\UNAVEM-III\UNAMIR\UNESCO\UNIDO\UNOMIL\UPU\WFTU\WHO\WIPO\WMO\WToO\WTrO,37,1151330,Muslim,,1.15133E9,4000,0.0,0,560.4812117,554.7768724
71740.0,4400.0,constitutional democracy,Sierra Leone,WAL,ACP\AfDB\C\CCC\ECA\ECOWAS\FAO\G-77\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\UN\UNESCO\UNIDO\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,38,4793121,Muslim,,2.10897324E10,9000,0.797631762968598,0,4250.285456,906.3379688
236040.0,16800.0,republic,Uganda,EAU,ACP\AfDB\C\CCC\EADB\ECA\FAO\G-77\IGADD\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMF\IOC\IOM\ISO\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\PCA\UN\UNESCO\UNIDO\UNITAR\UNHCR\UPU\WFTU\WHO\WIPO\WMO\WToO\WTrO,42,20158176,Muslim,,3.386573568E11,46000,1.42500589769753,0,766.4298989,438.1143554
30350.0,2800.0,modified constitutional monarchy,Lesotho,LS,ACP\AfDB\C\CCC\ECA\FAO\G-77\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMF\IOC\ICRM\ITU\Intelsat\NAM\OAU\SACU\SADC\UN\UNESCO\UNIDO\UNHCR\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,36,1970781,Christian,,5.5181868E9,2000,1.80995298086386,0,532.4482902,275.3236355
587041.0,11400.0,republic,Madagascar,RM,ACP\AfDB\ACCT\CCC\ECA\FAO\G-77\IAEA\IBRD\ICC\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\ITU\Intelsat\NAM\OAU\UN\UNESCO\UNIDO\UNHCR\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,37,13670507,Muslim,,1.558437798E11,22000,0.602150651051468,0,370.3303926,367.4218626
118480.0,6900.0,multiparty democracy,Malawi,MW,ACP\AfDB\C\CCC\ECA\FAO\G-77\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ISO\ICRM\ITU\Intelsat\NAM\OAU\SADC\UN\UNAMIR\UNESCO\UNIDO\UPU\WFTU\WHO\WIPO\WMO\WToO\WTrO,36,9452844,Muslim,,6.52246236E10,15000,0.84612693831809,0,275.7900621,525.1234192
801590.0,12200.0,republic,Mozambique,MOC,ACP\AfDB\CCC\ECA\FAO\G-77\IBRD\ICAO\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\IOM\ICRM\ITU\Intelsat\IDB\NAM\OAU\OIC\SADC\UN\UNESCO\UNIDO\UPU\WFTU\WHO\WMO\WTrO,34,17877927,Muslim,Portuguese,2.181107094E11,11000,0.994105197436411,52,1427.356903,585.9727586
2040.0,10900.0,parliamentary democracy,Mauritius,MS,ACP\AfDB\ACCT\C\CCC\ECA\FAO\G-77\IAEA\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMO\Inmarsat\IMF\IOC\ISO\ICRM\ITU\Intelsat\NAM\OAU\PCA\SADC\UN\UNESCO\UNIDO\UPU\WCL\WFTU\WHO\WIPO\WMO\WToO\WTrO,40,1140256,Muslim,,1.24287904E10,3000,0.164082476544836,0,152.3719861,256.7406988
374.0,953.6,territorial collectivity of France,Mayotte,MAYO,UPU\WFTU,1,223765,Muslim,,2.13382304E8,0,0.0,0,0.0,0.0
17360.0,3600.0,monarchy,Swaziland,SD,ACP\AfDB\C\CCC\ECA\FAO\G-77\IBRD\ICAO\ICFTU\Interpol\IDA\IFRCS\IFC\IFAD\ILO\IMF\IOC\ICRM\ITU\Intelsat\NAM\OAU\PCA\SACU\SADC\UN\UNESCO\UNIDO\UPU\WHO\WIPO\WMO\WTrO,33,998730,Christian,,3.595428E9,0,0.0,0,0.0,0.0
2510.0,2900.0,overseas department of France,Reunion,REUN,IOC\WFTU,1,679198,Roman Catholic,,1.9696742E9,0,0.0,0,0.0,0.0
413.0,18.0,British Overseas Territories,Saint Helena,HELX,ICFTU\UPU\WFTU,2,7637,,English,137466.0,0,0.0,0,0.0,0.0
1001.0,138.0,republic,Sao Tome and Principe,STP,ACP\AfDB\ECA\CEEAC\FAO\G-77\IBRD\ICAO\Interpol\IDA\IFRCS\IFAD\ILO\IMO\IMF\IOC\IOM\ICRM\ITU\Intelsat\NAM\OAU\UN\UNESCO\UNIDO\UPU\WHO\WMO\WToO\WTrO,29,144128,Catholic,Portuguese,1.9889664E7,0,0.0,0,534.2644766,498.2102842
455.0,430.0,republic,Seychelles,SY,ACP\AfDB\ACCT\C\ECA\FAO\G-77\IBRD\ICAO\ICFTU\Interpol\IFRCS\IFC\IFAD\ILO\IMO\IMF\IOC\ICRM\Intelsat\NAM\OAU\UN\UNESCO\UNIDO\UPU\WCL\WHO\WMO\WToO\WTrO,30,77575,Roman Catholic,,3.335725E7,0,1.44421969506693,0,293.243077,371.5337856
