abbrev_org,name_org,date de création,GPS_siege,longitude_siege,point_palladio,latitude_siege,nom_siege,members,nombre_pays_membres,population_org,soldats_org,mortsGuerre_org,depensesMilitairesPIB_org,exportations_org,importations_org,superficie_org
IAEA,International Atomic Energy Agency,1956-10-26,POINT(16.373064 48.20833),16.373064000000003,"48.20833, 16.373064",48.20833,Vienna,"Serbia and Montenegro\Ethiopia\Argentina\Bolivia\Saudi Arabia\Guatemala\Bosnia and Herzegovina\Kuwait\Jordan\Liberia\Tanzania\Monaco\Senegal\Yemen\Jamaica\Albania\United Arab Emirates\Azerbaijan\Nicaragua\Kenya\Tajikistan\Afghanistan\Bangladesh\Per\Seychelles\Norway\u""Cote dIvoire""\Benin\Cuba\Cameroon\Burkina Faso\Armenia\Dominican Republic\Ukraine\Ghana\Finland\Libya\Central African Republic\Mauritius\Liechtenstein\Belarus\Mali\Angola\South Africa\Sweden\Qatar\Malaysia\Uganda\Niger\Brazil\Panama\Congo\Democratic Republic of the\Costa Rica\Luxembourg\Ireland\Nigeria\Ecuador\Iran\Algeria\El Salvador\Marshall Islands\Chile\Belgium\Haiti\Sierra Leone\Georgia\Denmark\Namibia\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Iraq\Portugal\Uruguay\Lebanon\Uzbekistan\Spain\Colombia\Madagascar\Sudan\Netherlands\Venezuela\Indonesia\Iceland\Zambia\Zimbabwe\Kazakhstan\Philippines\Eritrea\Kyrgyzstan\Macedonia\Paraguay\Syria\Burma\Honduras\Singapore\Botswana\United Kingdom\Greece\Sri Lanka\Gabon",105,2298082004,8016702,13361,164.3095791639462,15232.592772100003,14733.57272796,3.095448405E12
IBRD,International Bank for Reconstruction and Development,1944-07-22,POINT(-77.036666666 38.895),-77.036666666,"38.895, -77.036666666",38.895,"Washington, D.C.","East Timor\Sao Tome and Principe\Guinea-Bissa\Serbia and Montenegro\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Bahamas\The\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Togo\Cape Verde\Guatemala\Bosnia and Herzegovina\Kuwait\Jordan\Dominica\Liberia\Maldives\Micronesia\Federated States of\Oman\Tanzania\Senegal\Yemen\Jamaica\Albania\Congo\Republic of the\United Arab Emirates\Azerbaijan\Nicaragua\Lesotho\Saint Vincent and the Grenadines\Kenya\Saint Lucia\Tajikistan\Afghanistan\Bangladesh\Mauritania\Solomon Islands\San Marino\Somalia\Per\Laos\Seychelles\Norway\u""Cote dIvoire""\Benin\Cameroon\Saint Kitts and Nevis\Burkina Faso\Armenia\Dominican Republic\Ukraine\Ghana\Tonga\Finland\Libya\Central African Republic\Mauritius\Belarus\Mali\Angola\Chad\South Africa\Sweden\Qatar\Malaysia\Barbados\Uganda\Niger\Brazil\Guinea\Panama\Congo\Democratic Republic of the\Costa Rica\Luxembourg\Ireland\Pala\Nigeria\Ecuador\Brunei\Iran\Algeria\El Salvador\Marshall Islands\Chile\Belgium\Kiribati\Haiti\Belize\Sierra Leone\Georgia\Denmark\Namibia\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Grenada\Iraq\Portugal\Uruguay\Lebanon\Uzbekistan\Djibouti\Antigua and Barbuda\Spain\Colombia\Burundi\Fiji\Madagascar\Bhutan\Sudan\Vanuat\Netherlands\Suriname\Venezuela\Indonesia\Iceland\Zambia\Samoa\Mozambique\Papua New Guinea\Malawi\Trinidad and Tobago\Zimbabwe\Kazakhstan\Philippines\Eritrea\Kyrgyzstan\Macedonia\Paraguay\Guyana\Syria\Nepal\Burma\Honduras\Equatorial Guinea\Singapore\Botswana\United Kingdom\Gambia\The\Greece\Sri Lanka\Gabon\Comoros",157,2448528659,8618892,15678,212.49411244859027,22085.20305213001,20775.33369983,4.385057309E12
ICC,International Chamber of Commerce,1919-01-01,POINT(2.351388888 48.856944444),2.3513888880000002,"48.856944444, 2.351388888",48.85694444399999,Paris,Serbia and Montenegro\Argentina\Bahrain\Saudi Arabia\Togo\Kuwait\Jordan\Tanzania\Monaco\Senegal\United Arab Emirates\Bangladesh\Per\Norway\Cuba\Cameroon\Burkina Faso\Ukraine\Ghana\Finland\South Africa\Sweden\Qatar\Malaysia\Brazil\Panama\Costa Rica\Luxembourg\Ireland\Nigeria\Ecuador\Iran\Algeria\El Salvador\Chile\Belgium\Hong Kong\Georgia\Denmark\Morocco\Croatia\Mongolia\Thailand\Switzerland\Portugal\Uruguay\Lebanon\Spain\Colombia\Taiwan\Netherlands\Venezuela\Indonesia\Iceland\Philippines\Syria\Nepal\Singapore\United Kingdom\Greece\Sri Lanka,61,1742275861,6243302,5162,107.04201250358857,8277.854203959998,8299.222624820002,1.681886129E12
ICAO,International Civil Aviation Organization,1944-12-07,POINT(-73.5612 45.5012),-73.5612,"45.5012, -73.5612",45.5012,International District,"Sao Tome and Principe\Guinea-Bissa\Serbia and Montenegro\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Bahamas\The\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Togo\Cape Verde\Guatemala\Bosnia and Herzegovina\Kuwait\Jordan\Liberia\Maldives\Micronesia\Federated States of\Oman\Tanzania\Monaco\Senegal\Yemen\Jamaica\Albania\Congo\Republic of the\United Arab Emirates\Azerbaijan\Nicaragua\Lesotho\Saint Vincent and the Grenadines\Kenya\Saint Lucia\Tajikistan\Afghanistan\Bangladesh\Mauritania\Solomon Islands\San Marino\Somalia\Per\Laos\Seychelles\Norway\u""Cote dIvoire""\Cook Islands\Benin\Cuba\Cameroon\Saint Kitts and Nevis\Burkina Faso\Armenia\Dominican Republic\Ukraine\Ghana\Tonga\Finland\Libya\Central African Republic\Mauritius\Belarus\Mali\Angola\Chad\South Africa\Sweden\Qatar\Malaysia\Barbados\Uganda\Niger\Brazil\Guinea\Panama\Congo\Democratic Republic of the\Costa Rica\Luxembourg\Andorra\Ireland\Pala\Nigeria\Ecuador\Brunei\Iran\Algeria\El Salvador\Marshall Islands\Chile\Belgium\Kiribati\Haiti\Belize\Sierra Leone\Georgia\Denmark\Namibia\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Grenada\Korea\North\Iraq\Portugal\Uruguay\Lebanon\Uzbekistan\Djibouti\Antigua and Barbuda\Spain\Colombia\Burundi\Fiji\Madagascar\Bhutan\Sudan\Vanuat\Netherlands\Suriname\Venezuela\Naur\Indonesia\Iceland\Zambia\Samoa\Mozambique\Papua New Guinea\Malawi\Trinidad and Tobago\Zimbabwe\Kazakhstan\Philippines\Eritrea\Kyrgyzstan\Macedonia\Paraguay\Guyana\Syria\Nepal\Burma\Honduras\Equatorial Guinea\Singapore\Botswana\United Kingdom\Gambia\The\Greece\Sri Lanka\Gabon\Comoros",162,2481582590,8693892,15678,212.49411244859027,22462.614576330012,21037.348046479994,4.385273872E12
ICFTU,International Confederation of Free Trade Unions,1949-12-01,POINT(4.3525 50.846666666),4.3525,"50.846666666, 4.3525",50.846666666000004,Brussels,Saint Helena\Serbia and Montenegro\Swaziland\Argentina\Rwanda\Togo\Guatemala\Jordan\Dominica\Liberia\Tanzania\Senegal\Albania\Congo\Republic of the\Azerbaijan\Nicaragua\Saint Vincent and the Grenadines\Kenya\Saint Lucia\Bangladesh\Mauritania\San Marino\French Polynesia\Per\Norway\Cook Islands\Benin\Cameroon\Saint Kitts and Nevis\Burkina Faso\Ghana\Tonga\Finland\Central African Republic\New Caledonia\Mauritius\Belarus\Mali\Chad\South Africa\Sweden\Malaysia\Barbados\Uganda\Niger\Brazil\Guinea\Panama\Congo\Democratic Republic of the\Costa Rica\Luxembourg\Ireland\Nigeria\Ecuador\El Salvador\Puerto Rico\Belgium\Kiribati\Belize\Hong Kong\Sierra Leone\Georgia\Denmark\Namibia\Croatia\Mongolia\Switzerland\Grenada\Portugal\Lebanon\Djibouti\Antigua and Barbuda\Spain\Colombia\Burundi\Taiwan\Fiji\Falkland Islands (Islas Malvinas)\Vanuat\Netherlands\Suriname\Venezuela\Indonesia\Iceland\Zambia\Samoa\Papua New Guinea\Malawi\Trinidad and Tobago\Zimbabwe\Montserrat\Paraguay\Guyana\Nepal\Honduras\Singapore\Botswana\United Kingdom\Gambia\The\Greece\Sri Lanka\Gabon,105,1642070521,5148462,5860,123.9889991024123,14437.651227290002,13187.334925549996,2.712135146E12
Interpol,International Criminal Police Organization,1956-06-13,POINT(4.841388888 45.758888888),4.841388888,"45.758888888, 4.841388888",45.758888888,Lyon,Serbia and Montenegro\Cambodia\Ethiopia\Aruba\Swaziland\Argentina\Bolivia\Bahrain\Saudi Arabia\Rwanda\Togo\Guatemala\Virgin Islands\Bosnia and Herzegovina\Kuwait\Jordan\Dominica\Liberia\Maldives\Oman\Tanzania\Monaco\Senegal\Albania\Congo\Republic of the\United Arab Emirates\Guam\Azerbaijan\Nicaragua\Lesotho\Saint Vincent and the Grenadines\Kenya\Saint Lucia\Tajikistan\Afghanistan\Bangladesh\Mauritania\Somalia\Per\Laos\Norway\Benin\Cuba\Cameroon\Saint Kitts and Nevis\Burkina Faso\Ghana\Tonga\Finland\Libya\Central African Republic\Mauritius\Liechtenstein\Belarus\Mali\Chad\South Africa\Sweden\Malaysia\Barbados\Uganda\Niger\Brazil\Guinea\Panama\Congo\Democratic Republic of the\Costa Rica\Luxembourg\American Samoa\Andorra\Gibraltar\Ireland\Nigeria\Ecuador\Northern Mariana Islands\Brunei\Iran\El Salvador\Marshall Islands\Puerto Rico\Belgium\Belize\Sierra Leone\Georgia\Denmark\Namibia\Croatia\Mongolia\Switzerland\Grenada\Iraq\Portugal\Uruguay\Lebanon\Djibouti\Antigua and Barbuda\Spain\Colombia\Burundi\Fiji\Netherlands\Suriname\Venezuela\Naur\Netherlands Antilles\Indonesia\Iceland\Zambia\Papua New Guinea\Malawi\Trinidad and Tobago\Zimbabwe\Kazakhstan\Montserrat\Macedonia\Paraguay\Guyana\Syria\Nepal\Burma\Honduras\Equatorial Guinea\Singapore\Botswana\United Kingdom\Gambia\The\Greece\Sri Lanka\Gabon,132,1986159375,6461382,10777,176.19309839345456,18438.530845650006,16830.6302776,4.37260273E12
IDA,International Development Association,1960-01-26,POINT(-77.036666666 38.895),-77.036666666,"38.895, -77.036666666",38.895,"Washington, D.C.",East Timor\Serbia and Montenegro\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Saudi Arabia\Rwanda\Togo\Guatemala\Bosnia and Herzegovina\Kuwait\Jordan\Dominica\Liberia\Maldives\Micronesia\Federated States of\Oman\Tanzania\Senegal\Albania\Congo\Republic of the\United Arab Emirates\Azerbaijan\Nicaragua\Lesotho\Saint Vincent and the Grenadines\Kenya\Saint Lucia\Tajikistan\Afghanistan\Bangladesh\Mauritania\Solomon Islands\Somalia\Per\Laos\Norway\Benin\Cameroon\Saint Kitts and Nevis\Burkina Faso\Ghana\Tonga\Finland\Libya\Central African Republic\Mauritius\Mali\Chad\South Africa\Sweden\Malaysia\Barbados\Uganda\Niger\Brazil\Guinea\Panama\Congo\Democratic Republic of the\Costa Rica\Luxembourg\Ireland\Pala\Nigeria\Ecuador\Iran\El Salvador\Marshall Islands\Belgium\Kiribati\Belize\Sierra Leone\Georgia\Denmark\Croatia\Mongolia\Switzerland\Grenada\Iraq\Portugal\Lebanon\Djibouti\Spain\Colombia\Burundi\Fiji\Bhutan\Vanuat\Netherlands\Indonesia\Iceland\Zambia\Samoa\Papua New Guinea\Malawi\Trinidad and Tobago\Zimbabwe\Kazakhstan\Macedonia\Paraguay\Guyana\Syria\Nepal\Burma\Honduras\Equatorial Guinea\Singapore\Botswana\United Kingdom\Gambia\The\Greece\Sri Lanka\Gabon,119,1932174991,6142292,10777,166.22162953732172,17216.10560839,15962.778191289997,4.370295161E12
IEA,International Energy Agency,1974-11-15,POINT(2.351388888 48.856944444),2.3513888880000002,"48.856944444, 2.351388888",48.85694444399999,Paris,Norway\Finland\Sweden\Luxembourg\Ireland\Belgium\Denmark\Switzerland\Portugal\Spain\Netherlands\United Kingdom\Greece,13,184461616,892112,0,19.139438801564854,1922.1340558999998,1924.2745722999996,2.315566E9
IFRCS,International Federation of Red Cross and Red Crescent Societies,1919-05-05,POINT(6.15 46.2),6.15,"46.2, 6.15",46.2,Geneva,East Timor\Serbia and Montenegro\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Togo\Guatemala\Bosnia and Herzegovina\Kuwait\Jordan\Dominica\Liberia\Micronesia\Federated States of\Tanzania\Monaco\Senegal\Albania\Congo\Republic of the\United Arab Emirates\Azerbaijan\Nicaragua\Lesotho\Saint Vincent and the Grenadines\Kenya\Saint Lucia\Tajikistan\Afghanistan\Bangladesh\Mauritania\Solomon Islands\San Marino\Somalia\Per\Laos\Norway\Cook Islands\Benin\Cuba\Cameroon\Saint Kitts and Nevis\Burkina Faso\Ghana\Tonga\Finland\Libya\Central African Republic\Mauritius\Liechtenstein\Belarus\Mali\Chad\South Africa\Sweden\Qatar\Malaysia\Barbados\Uganda\Niger\Brazil\Guinea\Panama\Congo\Democratic Republic of the\Costa Rica\Luxembourg\Andorra\Ireland\Pala\Nigeria\Ecuador\Brunei\Iran\El Salvador\Tuval\Belgium\Kiribati\Belize\Sierra Leone\Georgia\Denmark\Namibia\Croatia\Mongolia\Switzerland\Grenada\Korea\North\Iraq\Portugal\Uruguay\Lebanon\Djibouti\Antigua and Barbuda\Spain\Colombia\Burundi\Fiji\Vanuat\Netherlands\Suriname\Venezuela\Indonesia\Iceland\Zambia\Samoa\Papua New Guinea\Malawi\Trinidad and Tobago\Zimbabwe\Kazakhstan\Macedonia\Paraguay\Guyana\Syria\Nepal\Burma\Honduras\Equatorial Guinea\Singapore\Botswana\United Kingdom\Gambia\The\Greece\Sri Lanka\Gabon,134,2008825276,6454382,10777,169.61914811531673,18170.07735769,16746.08491491,4.373057662E12
IFC,International Finance Corporation,1955-05-25,POINT(-77.036666666 38.895),-77.036666666,"38.895, -77.036666666",38.895,"Washington, D.C.",East Timor\Serbia and Montenegro\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Togo\Guatemala\Bosnia and Herzegovina\Kuwait\Jordan\Dominica\Liberia\Maldives\Micronesia\Federated States of\Oman\Tanzania\Senegal\Albania\Congo\Republic of the\United Arab Emirates\Azerbaijan\Nicaragua\Lesotho\Kenya\Saint Lucia\Tajikistan\Afghanistan\Bangladesh\Mauritania\Solomon Islands\Somalia\Per\Laos\Norway\Benin\Cameroon\Saint Kitts and Nevis\Burkina Faso\Ghana\Tonga\Finland\Libya\Central African Republic\Mauritius\Belarus\Mali\Chad\South Africa\Sweden\Malaysia\Barbados\Uganda\Niger\Brazil\Guinea\Panama\Congo\Democratic Republic of the\Costa Rica\Luxembourg\Ireland\Pala\Nigeria\Ecuador\Iran\El Salvador\Marshall Islands\Belgium\Kiribati\Belize\Sierra Leone\Georgia\Denmark\Namibia\Croatia\Mongolia\Switzerland\Grenada\Iraq\Portugal\Uruguay\Lebanon\Djibouti\Antigua and Barbuda\Spain\Colombia\Burundi\Fiji\Bhutan\Vanuat\Netherlands\Venezuela\Indonesia\Iceland\Zambia\Samoa\Papua New Guinea\Malawi\Trinidad and Tobago\Zimbabwe\Kazakhstan\Macedonia\Paraguay\Guyana\Syria\Nepal\Burma\Honduras\Equatorial Guinea\Singapore\Botswana\United Kingdom\Gambia\The\Greece\Sri Lanka\Gabon,125,1978348350,6411382,10777,176.19309839345456,18056.25082199,16854.74283691,4.372905268E12
IFAD,International Fund for Agricultural Development,1974-11-01,POINT(12.482777777 41.893055555),12.482777777,"41.893055555, 12.482777777",41.893055555,Rome,East Timor\Serbia and Montenegro\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Saudi Arabia\Rwanda\Togo\Guatemala\Bosnia and Herzegovina\Kuwait\Jordan\Dominica\Liberia\Maldives\Oman\Tanzania\Senegal\Albania\Congo\Republic of the\United Arab Emirates\Azerbaijan\Nicaragua\Lesotho\Saint Vincent and the Grenadines\Kenya\Saint Lucia\Tajikistan\Afghanistan\Bangladesh\Mauritania\Solomon Islands\Somalia\Per\Laos\Norway\Cook Islands\Benin\Cuba\Cameroon\Saint Kitts and Nevis\Burkina Faso\Ghana\Tonga\Finland\Libya\Central African Republic\Mauritius\Mali\Chad\South Africa\Sweden\Qatar\Malaysia\Barbados\Uganda\Niger\Brazil\Guinea\Panama\Congo\Democratic Republic of the\Costa Rica\Luxembourg\Ireland\Nigeria\Ecuador\Iran\El Salvador\Belgium\Belize\Sierra Leone\Georgia\Denmark\Namibia\Croatia\Mongolia\Switzerland\Grenada\Korea\North\Iraq\Portugal\Uruguay\Lebanon\Djibouti\Antigua and Barbuda\Spain\Colombia\Burundi\Fiji\Bhutan\Netherlands\Suriname\Venezuela\Indonesia\Iceland\Zambia\Samoa\Papua New Guinea\Malawi\Trinidad and Tobago\Zimbabwe\Kazakhstan\Macedonia\Paraguay\Guyana\Syria\Nepal\Burma\Honduras\Equatorial Guinea\Botswana\United Kingdom\Gambia\The\Greece\Sri Lanka\Gabon,122,1993075501,6105382,10777,168.80700186650196,17488.492329140005,16096.48743517,4.372592728E12
ILO,International Labor Organization,1919-04-11,POINT(6.15 46.2),6.15,"46.2, 6.15",46.2,Geneva,Serbia and Montenegro\Cambodia\Ethiopia\Aruba\Swaziland\Argentina\Bolivia\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Togo\Guatemala\Bosnia and Herzegovina\Kuwait\Jordan\Dominica\Liberia\Oman\Tanzania\Senegal\Albania\Congo\Republic of the\United Arab Emirates\Azerbaijan\Nicaragua\Lesotho\Saint Vincent and the Grenadines\Kenya\Saint Lucia\Tajikistan\Afghanistan\Bangladesh\Mauritania\Solomon Islands\San Marino\Somalia\Per\Laos\Norway\Benin\Cuba\Cameroon\Saint Kitts and Nevis\Burkina Faso\Ghana\Finland\Libya\Central African Republic\Mauritius\Belarus\Mali\Chad\South Africa\Sweden\Malaysia\Barbados\Uganda\Niger\Brazil\Guinea\Panama\Congo\Democratic Republic of the\Costa Rica\Luxembourg\Ireland\Nigeria\Ecuador\Iran\El Salvador\Belgium\Kiribati\Belize\Sierra Leone\Georgia\Denmark\Namibia\Croatia\Mongolia\Switzerland\Grenada\Iraq\Portugal\Uruguay\Lebanon\Djibouti\Antigua and Barbuda\Spain\Colombia\Burundi\Fiji\Vanuat\Netherlands\Suriname\Venezuela\Netherlands Antilles\Indonesia\Iceland\Zambia\Papua New Guinea\Malawi\Trinidad and Tobago\Zimbabwe\Kazakhstan\Macedonia\Paraguay\Guyana\Syria\Nepal\Burma\Honduras\Equatorial Guinea\Singapore\Botswana\United Kingdom\Gambia\The\Greece\Sri Lanka\Gabon,122,1986511078,6487382,10777,176.19309839345456,17637.99711766,16229.726795670002,4.37311258E12
IMO,International Maritime Organization,1958-03-17,POINT(-0.1275 51.507222222),-0.1275,"51.507222222, -0.1275",51.507222221999996,London,Serbia and Montenegro\Cambodia\Ethiopia\Argentina\Bolivia\Turkmenistan\Bahrain\Saudi Arabia\Togo\Guatemala\Bosnia and Herzegovina\Kuwait\Jordan\Dominica\Liberia\Maldives\Oman\Tanzania\Monaco\Senegal\Albania\Maca\Congo\Republic of the\United Arab Emirates\Azerbaijan\Nicaragua\Saint Vincent and the Grenadines\Kenya\Saint Lucia\Bangladesh\Mauritania\Solomon Islands\San Marino\Somalia\Per\Norway\Benin\Cuba\Cameroon\Saint Kitts and Nevis\Ghana\Tonga\Finland\Libya\Mauritius\South Africa\Sweden\Malaysia\Barbados\Brazil\Faroe Islands\Guinea\Panama\Congo\Democratic Republic of the\Costa Rica\Luxembourg\Ireland\Nigeria\Ecuador\Brunei\Iran\El Salvador\Tuval\Marshall Islands\Belgium\Kiribati\Belize\Hong Kong\Sierra Leone\Georgia\Denmark\Namibia\Croatia\Mongolia\Switzerland\Grenada\Korea\North\Iraq\Portugal\Uruguay\Lebanon\Djibouti\Antigua and Barbuda\Spain\Colombia\Fiji\Vanuat\Netherlands\Suriname\Venezuela\Indonesia\Iceland\Samoa\Papua New Guinea\Malawi\Trinidad and Tobago\Kazakhstan\Macedonia\Paraguay\Guyana\Syria\Nepal\Burma\Honduras\Equatorial Guinea\Singapore\United Kingdom\Gambia\The\Greece\Sri Lanka\Gabon,115,1846962999,5932132,8406,145.6901761172977,14779.247945780002,14302.966867169996,1.694032834E12
Inmarsat,International Mobile Satellite Organization,1976-09-03,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
IMF,International Monetary Fund,1944-07-22,POINT(-77.036666666 38.895),-77.036666666,"38.895, -77.036666666",38.895,"Washington, D.C.",Serbia and Montenegro\Cambodia\Ethiopia\Aruba\Swaziland\Argentina\Bolivia\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Togo\Guatemala\Bosnia and Herzegovina\Kuwait\Jordan\Dominica\Liberia\Maldives\Micronesia\Federated States of\Oman\Tanzania\Senegal\Albania\Maca\Congo\Republic of the\United Arab Emirates\Azerbaijan\Nicaragua\Lesotho\Saint Vincent and the Grenadines\Kenya\Saint Lucia\Tajikistan\Afghanistan\Bangladesh\Mauritania\Solomon Islands\San Marino\Somalia\Per\Laos\Norway\Benin\Cameroon\Saint Kitts and Nevis\Burkina Faso\Ghana\Tonga\Finland\Libya\Central African Republic\Mauritius\Belarus\Mali\Chad\South Africa\Sweden\Malaysia\Barbados\Uganda\Niger\Brazil\Guinea\Panama\Congo\Democratic Republic of the\Costa Rica\Luxembourg\Ireland\Pala\Nigeria\Ecuador\Brunei\Iran\El Salvador\Marshall Islands\Belgium\Kiribati\Belize\Hong Kong\Sierra Leone\Georgia\Denmark\Namibia\Croatia\Mongolia\Switzerland\Grenada\Iraq\Portugal\Uruguay\Lebanon\Djibouti\Antigua and Barbuda\Spain\Colombia\Burundi\Fiji\Bhutan\Vanuat\Netherlands\Suriname\Venezuela\Netherlands Antilles\Indonesia\Iceland\Zambia\Samoa\Papua New Guinea\Malawi\Trinidad and Tobago\Zimbabwe\Kazakhstan\Macedonia\Paraguay\Guyana\Syria\Nepal\Burma\Honduras\Equatorial Guinea\Singapore\Botswana\United Kingdom\Gambia\The\Greece\Sri Lanka\Gabon,132,1985866735,6412382,10777,176.19309839345456,18412.929215990007,17134.80786151,4.373062801E12
IOC,International Olympic Committee,1894-06-23,POINT(6.633333333 46.533333333),6.6333333329999995,"46.533333333, 6.633333333",46.533333333,Lausanne,Serbia and Montenegro\Cambodia\Ethiopia\Aruba\Swaziland\Argentina\Bolivia\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Togo\Guatemala\Virgin Islands\Bosnia and Herzegovina\Kuwait\Jordan\Dominica\Liberia\Maldives\Micronesia\Federated States of\Oman\Tanzania\Monaco\Senegal\Albania\Congo\Republic of the\United Arab Emirates\Guam\Azerbaijan\Nicaragua\Lesotho\Saint Vincent and the Grenadines\Kenya\Saint Lucia\Tajikistan\Afghanistan\Bangladesh\Mauritania\Solomon Islands\San Marino\Bermuda\Somalia\Per\Laos\Norway\Cook Islands\Benin\Cuba\Cameroon\Saint Kitts and Nevis\Burkina Faso\Ghana\Tonga\Finland\Libya\Central African Republic\Mauritius\Liechtenstein\Belarus\Mali\Chad\South Africa\Sweden\Malaysia\Barbados\Uganda\Niger\Brazil\Guinea\Panama\Congo\Democratic Republic of the\Costa Rica\Luxembourg\American Samoa\Andorra\Ireland\Pala\Nigeria\Ecuador\Brunei\Iran\El Salvador\Belgium\Kiribati\Belize\Sierra Leone\Georgia\Denmark\Namibia\Croatia\Mongolia\Switzerland\Grenada\Korea\North\Iraq\Portugal\Uruguay\Lebanon\Djibouti\Antigua and Barbuda\Spain\Colombia\Burundi\Taiwan\Fiji\Bhutan\Vanuat\Netherlands\Suriname\Venezuela\Naur\Netherlands Antilles\Indonesia\Iceland\Zambia\Samoa\Papua New Guinea\Malawi\Trinidad and Tobago\Zimbabwe\Kazakhstan\Macedonia\Paraguay\Guyana\Syria\Nepal\Burma\Honduras\Equatorial Guinea\Singapore\Botswana\United Kingdom\Gambia\The\Greece\Sri Lanka\Gabon,142,2035832023,6487382,10777,176.19309839345456,18995.104766130004,17761.263514540005,4.373329739E12
IOM,International Organization for Migration,1951-12-05,POINT(6.15 46.2),6.15,"46.2, 6.15",46.2,Geneva,Serbia and Montenegro\Cambodia\Ethiopia\Argentina\Bolivia\Turkmenistan\Rwanda\Guatemala\Bosnia and Herzegovina\Jordan\Liberia\Tanzania\Senegal\Albania\Congo\Republic of the\Azerbaijan\Nicaragua\Kenya\Tajikistan\Afghanistan\Bangladesh\Mauritania\San Marino\Somalia\Per\Norway\Benin\Cuba\Burkina Faso\Ghana\Finland\Libya\Belarus\Mali\South Africa\Sweden\Uganda\Niger\Brazil\Guinea\Panama\Congo\Democratic Republic of the\Costa Rica\Luxembourg\Ireland\Nigeria\Ecuador\Iran\El Salvador\Belgium\Belize\Sierra Leone\Georgia\Denmark\Namibia\Croatia\Switzerland\Portugal\Uruguay\Spain\Colombia\Burundi\Bhutan\Netherlands\Venezuela\Indonesia\Zambia\Papua New Guinea\Zimbabwe\Kazakhstan\Macedonia\Paraguay\Nepal\Honduras\United Kingdom\Gambia\The\Greece\Sri Lanka,81,1767627089,5449852,6575,106.38551744588818,11678.016370540003,11248.968048449999,3.080643403E12
